226,447,1
408,447,1
863,447,1
1195,447,1
672,459,1
672,367,1
672,819,1
672,79,1
672,855,1
672,897,1
672,695,1
672,84,1
672,627,1
787,268,1
548,268,1
248,268,1
679,268,1
388,268,1
209,514,1
362,828,1
105,17,1
1191,17,1
671,17,1
431,17,1
143,17,1
493,17,1
971,17,1
717,17,1
351,17,1
851,17,1
902,17,1
376,17,1
782,17,1
16,17,1
1194,17,1
821,17,1
66,17,1
977,992,1
977,647,1
977,136,1
977,761,1
977,1145,1
977,371,1
977,10,1
1202,89,1
480,367,1
260,367,1
179,367,1
179,451,1
302,367,1
710,367,1
711,346,1
545,346,1
545,1145,1
972,346,1
165,346,1
805,346,1
558,615,1
239,615,1
994,615,1
382,615,1
218,615,1
903,615,1
224,615,1
177,615,1
154,1118,1
53,1118,1
216,78,1
216,9,1
216,347,1
216,29,1
216,10,1
644,632,1
644,136,1
171,674,1
935,674,1
111,674,1
673,674,1
115,674,1
586,641,1
586,1080,1
586,1145,1
586,29,1
478,641,1
185,641,1
185,9,1
874,641,1
874,509,1
874,148,1
1004,635,1
91,824,1
389,824,1
498,824,1
1190,824,1
675,824,1
1204,824,1
593,936,1
593,196,1
682,611,1
898,611,1
1153,611,1
152,611,1
217,611,1
217,29,1
846,611,1
1154,611,1
219,611,1
357,611,1
532,1213,1
14,1213,1
266,1213,1
1182,1213,1
1058,451,1
1058,914,1
1058,347,1
812,451,1
812,136,1
812,1080,1
812,308,1
812,141,1
812,9,1
812,41,1
812,347,1
812,366,1
812,1145,1
812,371,1
812,29,1
812,10,1
147,451,1
147,347,1
581,451,1
210,451,1
183,451,1
764,451,1
172,451,1
172,29,1
337,621,1
1197,621,1
47,621,1
240,621,1
693,621,1
453,621,1
263,621,1
263,136,1
413,136,1
413,79,1
413,761,1
413,1145,1
413,371,1
413,10,1
552,136,1
767,136,1
65,136,1
182,136,1
808,136,1
808,259,1
949,136,1
769,136,1
709,136,1
278,136,1
909,136,1
909,761,1
543,136,1
1011,136,1
1011,761,1
1011,1145,1
1011,29,1
536,136,1
536,740,1
536,761,1
798,136,1
1208,136,1
1208,761,1
542,136,1
542,918,1
542,300,1
542,371,1
421,136,1
421,1080,1
421,347,1
421,761,1
421,29,1
124,136,1
168,136,1
1166,136,1
247,136,1
256,136,1
270,136,1
270,29,1
1121,136,1
160,136,1
211,136,1
790,136,1
790,627,1
676,136,1
807,692,1
912,692,1
912,791,1
802,692,1
161,692,1
1097,692,1
1062,692,1
192,692,1
1060,692,1
770,692,1
658,692,1
1031,692,1
788,692,1
62,692,1
1064,692,1
613,692,1
1167,692,1
629,692,1
113,1172,1
113,720,1
539,855,1
246,855,1
631,855,1
1177,855,1
1131,855,1
250,855,1
232,855,1
965,855,1
838,855,1
755,855,1
213,966,1
213,366,1
424,966,1
424,366,1
1063,966,1
1063,366,1
1164,966,1
1164,366,1
36,966,1
36,366,1
1077,966,1
1077,366,1
508,1080,1
103,1080,1
845,1080,1
473,1080,1
1122,1080,1
361,1080,1
633,308,1
919,308,1
1015,308,1
1012,308,1
1012,651,1
1012,347,1
1012,1145,1
1012,371,1
734,308,1
1013,308,1
501,308,1
1090,308,1
607,308,1
946,308,1
946,1145,1
310,308,1
1076,308,1
381,308,1
967,308,1
526,308,1
526,1145,1
1107,583,1
773,583,1
891,583,1
721,583,1
1036,583,1
1188,583,1
74,583,1
762,583,1
1120,583,1
598,583,1
1117,583,1
1117,9,1
1117,29,1
166,583,1
554,583,1
934,583,1
1136,583,1
125,583,1
125,10,1
397,509,1
976,509,1
571,509,1
485,509,1
485,10,1
1196,509,1
1016,509,1
661,509,1
1038,509,1
95,830,1
95,29,1
178,830,1
1201,830,1
582,830,1
1134,830,1
372,830,1
37,141,1
37,196,1
359,141,1
363,141,1
588,141,1
588,10,1
428,141,1
862,897,1
1104,897,1
281,897,1
1178,897,1
1057,897,1
757,9,1
653,9,1
1044,9,1
149,9,1
894,9,1
698,9,1
197,740,1
197,29,1
18,740,1
580,77,1
76,77,1
322,77,1
1040,77,1
999,77,1
1037,77,1
620,1087,1
510,1087,1
483,1087,1
892,1087,1
48,1087,1
700,1087,1
477,41,1
155,41,1
434,41,1
565,196,1
133,695,1
872,914,1
221,914,1
198,914,1
1101,914,1
129,914,1
129,10,1
333,914,1
355,914,1
203,914,1
151,914,1
929,214,1
488,214,1
850,791,1
368,791,1
215,791,1
1103,791,1
866,791,1
577,791,1
1132,791,1
726,791,1
1200,791,1
963,627,1
555,627,1
373,627,1
286,651,1
286,259,1
286,371,1
926,347,1
1034,347,1
1002,347,1
991,347,1
991,259,1
1054,366,1
63,366,1
330,366,1
933,148,1
659,148,1
811,148,1
811,720,1
694,148,1
835,148,1
535,148,1
64,148,1
893,148,1
937,285,1
751,285,1
751,10,1
810,1145,1
1146,1145,1
282,1145,1
399,1145,1
87,1145,1
87,10,1
494,1145,1
724,1145,1
597,1145,1
648,1145,1
106,1145,1
857,1145,1
572,1145,1
834,1145,1
625,1145,1
595,1145,1
1112,1145,1
255,1145,1
1086,1145,1
481,1145,1
27,1145,1
184,1145,1
190,1145,1
126,1145,1
1035,1145,1
138,1145,1
472,1145,1
446,1145,1
669,1145,1
1074,1145,1
560,1145,1
560,10,1
901,1145,1
522,1145,1
1128,1145,1
624,1145,1
1072,720,1
340,720,1
3,720,1
419,720,1
489,720,1
1119,720,1
562,720,1
293,720,1
1137,720,1
1082,720,1
349,259,1
122,371,1
950,371,1
854,371,1
40,371,1
882,371,1
1140,371,1
606,371,1
237,371,1
985,371,1
688,371,1
437,371,1
948,371,1
691,371,1
261,371,1
1152,371,1
566,371,1
222,29,1
314,29,1
404,29,1
553,29,1
23,29,1
923,29,1
518,29,1
521,29,1
391,29,1
423,29,1
265,29,1
885,29,1
771,29,1
313,29,1
38,29,1
153,29,1
719,29,1
908,29,1
804,29,1
974,29,1
1056,29,1
723,29,1
19,29,1
1111,29,1
369,29,1
630,29,1
344,29,1
411,29,1
564,29,1
962,29,1
267,29,1
1007,29,1
906,29,1
557,29,1
573,29,1
585,29,1
1065,29,1
820,29,1
1141,29,1
589,29,1
816,29,1
818,29,1
324,29,1
271,29,1
1078,29,1
195,29,1
409,29,1
1174,29,1
466,29,1
422,29,1
385,29,1
1005,29,1
604,29,1
100,29,1
100,10,1
312,29,1
61,29,1
743,29,1
939,10,1
732,10,1
1089,10,1
205,10,1
703,10,1
907,10,1
924,10,1
895,10,1
432,10,1
56,10,1
354,10,1
922,10,1
832,10,1
54,10,1
1045,10,1
744,10,1
1088,10,1
291,10,1
470,10,1
959,10,1
1049,10,1
8,10,1
599,10,1
841,10,1
341,10,1
953,10,1
274,10,1
941,10,1
1179,10,1
1170,10,1
364,10,1
852,10,1
916,10,1
705,10,1
257,10,1
569,10,1
92,10,1
199,10,1
230,10,1
1028,10,1
799,10,1
687,10,1
657,10,1
730,10,1
533,10,1
69,10,1
707,10,1
383,10,1
930,10,1
638,10,1
180,10,1
849,10,1
843,10,1
1019,10,1
987,10,1
602,10,1
519,10,1
763,10,1
360,10,1
429,10,1
332,10,1
574,10,1
578,10,1
729,10,1
228,10,1
947,10,1
944,10,1
1198,10,1
434,136,0
180,89,0
631,9,0
1117,366,0
723,1087,0
1146,621,0
437,635,0
271,371,0
369,196,0
564,936,0
1122,459,0
62,459,0
100,720,0
874,992,0
1031,514,0
246,1087,0
69,77,0
381,346,0
434,1080,0
337,367,0
423,632,0
543,308,0
851,41,0
595,10,0
1057,346,0
1122,268,0
933,918,0
1036,855,0
1076,300,0
337,1213,0
23,918,0
226,371,0
872,509,0
481,621,0
1137,761,0
362,641,0
552,761,0
1062,308,0
565,148,0
1089,89,0
543,41,0
950,692,0
166,1172,0
1038,1172,0
376,214,0
195,635,0
1036,268,0
1104,259,0
54,300,0
574,308,0
1082,84,0
929,966,0
1208,346,0
790,635,0
399,451,0
122,897,0
215,141,0
535,651,0
179,824,0
557,514,0
165,84,0
179,830,0
278,1172,0
510,1145,0
974,635,0
408,29,0
411,674,0
688,78,0
719,259,0
974,84,0
948,674,0
166,136,0
1019,1080,0
40,855,0
1037,966,0
1090,136,0
69,761,0
122,621,0
424,9,0
950,77,0
228,1213,0
937,583,0
1182,791,0
1056,17,0
8,259,0
1174,346,0
558,347,0
1013,17,0
382,1087,0
1140,695,0
930,621,0
901,77,0
1119,84,0
424,451,0
949,1213,0
372,89,0
802,1172,0
949,10,0
578,740,0
152,367,0
536,371,0
261,632,0
54,695,0
237,1118,0
598,1213,0
648,992,0
719,10,0
1031,148,0
247,914,0
769,259,0
850,761,0
950,992,0
693,966,0
866,214,0
160,914,0
218,740,0
1195,196,0
419,77,0
23,695,0
1136,936,0
226,346,0
1112,830,0
357,674,0
661,346,0
510,966,0
1082,29,0
446,509,0
1104,720,0
985,9,0
493,1145,0
40,29,0
1057,308,0
165,1213,0
399,214,0
675,214,0
1194,914,0
65,830,0
1182,84,0
404,830,0
1132,824,0
572,1172,0
480,447,0
246,196,0
721,214,0
548,914,0
625,674,0
1045,451,0
192,346,0
385,371,0
411,611,0
532,371,0
539,10,0
266,936,0
985,196,0
894,148,0
744,346,0
1082,897,0
767,627,0
719,824,0
533,447,0
66,992,0
922,141,0
1049,824,0
171,136,0
23,259,0
87,692,0
1112,692,0
912,509,0
247,992,0
948,621,0
821,966,0
429,447,0
8,632,0
363,936,0
1174,583,0
891,346,0
834,9,0
1196,451,0
87,635,0
554,366,0
802,641,0
1090,214,0
63,1145,0
373,346,0
222,308,0
987,635,0
221,855,0
767,285,0
494,966,0
941,141,0
103,459,0
543,966,0
125,791,0
832,9,0
1060,308,0
682,830,0
711,367,0
536,148,0
446,897,0
1131,514,0
36,627,0
209,196,0
710,914,0
804,692,0
1045,830,0
192,1172,0
1164,10,0
1112,366,0
937,1080,0
1107,268,0
256,451,0
717,78,0
310,268,0
1134,78,0
1056,828,0
363,695,0
581,84,0
437,635,0
399,84,0
764,627,0
519,300,0
1040,214,0
1005,966,0
539,627,0
919,641,0
698,897,0
764,41,0
1034,136,0
578,367,0
1146,635,0
562,1087,0
807,621,0
183,692,0
658,936,0
1015,740,0
710,1080,0
274,1213,0
1015,635,0
630,830,0
555,366,0
838,966,0
178,740,0
1137,632,0
852,41,0
1074,1118,0
424,621,0
894,1080,0
924,447,0
669,89,0
719,371,0
1201,936,0
526,214,0
330,514,0
965,371,0
553,740,0
963,78,0
991,914,0
274,148,0
770,214,0
270,214,0
604,1118,0
221,761,0
744,615,0
1194,214,0
399,791,0
54,740,0
95,1145,0
274,367,0
613,720,0
381,918,0
972,1118,0
694,641,0
1153,148,0
216,447,0
930,897,0
95,84,0
959,79,0
165,514,0
577,1213,0
953,9,0
1111,647,0
23,1145,0
1122,627,0
536,692,0
359,196,0
48,1172,0
845,29,0
659,632,0
906,300,0
638,1145,0
489,1087,0
1104,824,0
1154,632,0
178,674,0
821,632,0
330,914,0
764,29,0
351,674,0
382,451,0
908,10,0
312,17,0
63,651,0
1090,300,0
657,285,0
820,79,0
100,136,0
424,992,0
574,148,0
282,41,0
912,615,0
581,674,0
53,1172,0
807,447,0
762,936,0
155,828,0
1049,136,0
843,1213,0
166,308,0
987,367,0
1190,259,0
866,621,0
934,79,0
1134,89,0
804,692,0
845,447,0
1177,647,0
726,84,0
1037,141,0
1112,300,0
172,347,0
769,1080,0
281,791,0
36,196,0
100,214,0
53,824,0
821,966,0
1005,285,0
66,89,0
1045,366,0
849,141,0
721,447,0
1031,621,0
907,918,0
230,509,0
389,992,0
907,366,0
709,761,0
841,647,0
434,196,0
1200,1080,0
354,720,0
1177,695,0
700,830,0
481,583,0
959,992,0
161,371,0
56,897,0
1082,259,0
723,914,0
769,819,0
228,148,0
61,136,0
124,371,0
1019,635,0
217,761,0
533,692,0
180,966,0
184,214,0
972,77,0
558,830,0
555,136,0
965,828,0
205,259,0
133,9,0
1077,41,0
994,459,0
557,695,0
1132,29,0
40,367,0
149,914,0
8,9,0
1097,918,0
122,78,0
1088,308,0
168,692,0
8,966,0
1034,509,0
481,1118,0
354,692,0
478,828,0
866,346,0
124,308,0
61,17,0
143,89,0
432,641,0
274,77,0
213,346,0
421,611,0
493,830,0
1060,196,0
580,285,0
1190,509,0
1090,583,0
1040,300,0
967,451,0
1195,1080,0
432,346,0
569,641,0
411,285,0
1200,77,0
197,819,0
571,632,0
805,366,0
182,936,0
892,10,0
1074,78,0
1103,936,0
95,371,0
1201,936,0
901,371,0
184,300,0
211,1172,0
804,214,0
838,214,0
1201,79,0
16,346,0
638,627,0
926,1118,0
709,828,0
76,259,0
389,308,0
1044,791,0
333,651,0
1103,692,0
1012,136,0
3,1213,0
1004,855,0
560,824,0
577,621,0
630,9,0
862,583,0
526,214,0
312,259,0
219,615,0
588,695,0
1065,1118,0
216,141,0
40,1172,0
807,196,0
710,214,0
183,936,0
166,761,0
341,447,0
533,583,0
682,509,0
404,371,0
54,371,0
846,1172,0
411,41,0
382,268,0
1131,509,0
56,647,0
1101,1118,0
105,791,0
413,897,0
355,347,0
1196,632,0
385,635,0
1065,148,0
630,692,0
419,1087,0
354,740,0
197,830,0
542,78,0
357,641,0
755,641,0
217,300,0
485,824,0
1107,897,0
1036,346,0
419,451,0
892,136,0
1194,136,0
27,514,0
166,740,0
340,366,0
293,89,0
152,285,0
314,695,0
533,936,0
222,78,0
168,819,0
381,761,0
1146,692,0
125,621,0
1200,9,0
151,1172,0
893,346,0
211,1087,0
926,918,0
732,196,0
210,308,0
103,1145,0
63,824,0
198,828,0
810,514,0
1190,29,0
473,148,0
1012,791,0
1195,914,0
230,451,0
757,914,0
816,514,0
769,695,0
480,692,0
1062,632,0
929,674,0
372,966,0
8,84,0
1038,692,0
230,367,0
63,855,0
838,78,0
373,9,0
1107,141,0
56,89,0
1044,300,0
172,855,0
177,632,0
1090,855,0
217,674,0
493,621,0
453,791,0
977,819,0
565,828,0
510,346,0
533,819,0
1141,621,0
729,615,0
177,1145,0
1190,1087,0
337,791,0
1044,791,0
155,89,0
217,720,0
408,148,0
1058,509,0
1202,819,0
257,936,0
63,966,0
216,830,0
755,9,0
934,720,0
1128,214,0
1038,583,0
376,259,0
195,1080,0
518,819,0
1136,308,0
411,268,0
1005,459,0
217,651,0
48,692,0
1004,514,0
18,635,0
974,966,0
171,1118,0
767,830,0
124,740,0
895,1172,0
672,214,0
510,268,0
944,830,0
